,CHROM,BIN_START,BIN_END,N_VARIANTS,PI,Name
11657,NC_044374.1,1010001,1020000,7,8.22E-05,Soorni
11658,NC_044374.1,1100001,1110000,1,7.97E-07,Soorni
11659,NC_044374.1,1110001,1120000,3,2.64E-05,Soorni
11660,NC_044374.1,1130001,1140000,1,2.02E-05,Soorni
11661,NC_044374.1,1140001,1150000,6,7.27E-05,Soorni
11662,NC_044374.1,1150001,1160000,15,0.000168578,Soorni
11663,NC_044374.1,1250001,1260000,3,3.81E-05,Soorni
11664,NC_044374.1,1260001,1270000,12,0.000127378,Soorni
11665,NC_044374.1,1340001,1350000,14,0.00014457,Soorni
11666,NC_044374.1,1360001,1370000,16,0.000169207,Soorni
11667,NC_044374.1,1370001,1380000,6,6.19E-05,Soorni
11668,NC_044374.1,1390001,1400000,23,0.000234887,Soorni
11669,NC_044374.1,1480001,1490000,13,8.58E-05,Soorni
11670,NC_044374.1,1490001,1500000,5,4.25E-05,Soorni
11671,NC_044374.1,1580001,1590000,2,5.53E-05,Soorni
11672,NC_044374.1,1630001,1640000,1,6.66E-07,Soorni
11673,NC_044374.1,1640001,1650000,3,1.57E-05,Soorni
11674,NC_044374.1,1920001,1930000,3,3.91E-06,Soorni
11675,NC_044374.1,1940001,1950000,10,9.34E-05,Soorni
11676,NC_044374.1,1950001,1960000,7,6.79E-05,Soorni
11677,NC_044374.1,1990001,2000000,2,2.60E-05,Soorni
11678,NC_044374.1,2040001,2050000,7,3.87E-05,Soorni
11679,NC_044374.1,2060001,2070000,1,1.84E-05,Soorni
11680,NC_044374.1,2150001,2160000,7,6.07E-05,Soorni
11681,NC_044374.1,2320001,2330000,4,3.32E-05,Soorni
11682,NC_044374.1,2330001,2340000,6,2.10E-05,Soorni
11683,NC_044374.1,2340001,2350000,2,6.94E-06,Soorni
11684,NC_044374.1,2370001,2380000,3,1.94E-05,Soorni
11685,NC_044374.1,2380001,2390000,15,7.46E-05,Soorni
11686,NC_044374.1,2440001,2450000,1,1.41E-06,Soorni
11687,NC_044374.1,2550001,2560000,9,9.31E-05,Soorni
11688,NC_044374.1,2560001,2570000,8,5.72E-05,Soorni
11689,NC_044374.1,2570001,2580000,12,0.000158687,Soorni
11690,NC_044374.1,2580001,2590000,2,2.13E-06,Soorni
11691,NC_044374.1,2610001,2620000,6,6.48E-05,Soorni
11692,NC_044374.1,2620001,2630000,44,0.000230703,Soorni
11693,NC_044374.1,2650001,2660000,8,8.23E-05,Soorni
11694,NC_044374.1,2710001,2720000,11,0.000108671,Soorni
11695,NC_044374.1,2760001,2770000,4,2.75E-05,Soorni
11696,NC_044374.1,2780001,2790000,7,3.06E-05,Soorni
11697,NC_044374.1,2790001,2800000,9,5.26E-05,Soorni
11698,NC_044374.1,2800001,2810000,4,1.74E-05,Soorni
11699,NC_044374.1,2960001,2970000,7,5.67E-05,Soorni
11700,NC_044374.1,2970001,2980000,2,2.28E-06,Soorni
11701,NC_044374.1,2980001,2990000,9,0.000108891,Soorni
11702,NC_044374.1,3030001,3040000,11,8.67E-05,Soorni
11703,NC_044374.1,3120001,3130000,9,8.02E-05,Soorni
11704,NC_044374.1,3140001,3150000,9,0.000107525,Soorni
11705,NC_044374.1,3190001,3200000,2,2.85E-05,Soorni
11706,NC_044374.1,3200001,3210000,1,2.63E-05,Soorni
11707,NC_044374.1,3250001,3260000,2,2.65E-05,Soorni
11708,NC_044374.1,3310001,3320000,1,9.56E-07,Soorni
11709,NC_044374.1,3330001,3340000,8,0.000107166,Soorni
11710,NC_044374.1,3340001,3350000,7,3.63E-05,Soorni
11711,NC_044374.1,3360001,3370000,6,7.99E-05,Soorni
11712,NC_044374.1,3380001,3390000,2,2.71E-05,Soorni
11713,NC_044374.1,3410001,3420000,1,9.56E-07,Soorni
11714,NC_044374.1,3460001,3470000,14,0.000102095,Soorni
11715,NC_044374.1,3550001,3560000,1,8.88E-06,Soorni
11716,NC_044374.1,3640001,3650000,11,5.56E-05,Soorni
11717,NC_044374.1,3690001,3700000,9,6.61E-05,Soorni
11718,NC_044374.1,3710001,3720000,15,0.000147518,Soorni
11719,NC_044374.1,3730001,3740000,3,6.03E-05,Soorni
11720,NC_044374.1,3750001,3760000,1,6.88E-07,Soorni
11721,NC_044374.1,3780001,3790000,3,1.01E-05,Soorni
11722,NC_044374.1,3830001,3840000,3,4.95E-05,Soorni
11723,NC_044374.1,3850001,3860000,2,1.07E-05,Soorni
11724,NC_044374.1,3900001,3910000,5,5.88E-05,Soorni
11725,NC_044374.1,4020001,4030000,2,7.21E-06,Soorni
11726,NC_044374.1,4040001,4050000,6,5.40E-05,Soorni
11727,NC_044374.1,4100001,4110000,2,3.30E-06,Soorni
11728,NC_044374.1,4130001,4140000,3,2.02E-05,Soorni
11729,NC_044374.1,4240001,4250000,3,3.24E-05,Soorni
11730,NC_044374.1,4350001,4360000,2,4.87E-05,Soorni
11731,NC_044374.1,4430001,4440000,4,2.43E-05,Soorni
11732,NC_044374.1,4490001,4500000,2,2.54E-06,Soorni
11733,NC_044374.1,4530001,4540000,3,1.46E-05,Soorni
11734,NC_044374.1,4540001,4550000,1,2.73E-07,Soorni
11735,NC_044374.1,4580001,4590000,3,7.30E-06,Soorni
11736,NC_044374.1,4630001,4640000,4,6.40E-05,Soorni
11737,NC_044374.1,4690001,4700000,1,1.58E-05,Soorni
11738,NC_044374.1,4750001,4760000,2,4.98E-06,Soorni
11739,NC_044374.1,4870001,4880000,4,7.68E-05,Soorni
11740,NC_044374.1,5140001,5150000,12,2.25E-05,Soorni
11741,NC_044374.1,5160001,5170000,2,4.61E-05,Soorni
11742,NC_044374.1,5200001,5210000,3,4.25E-05,Soorni
11743,NC_044374.1,5230001,5240000,4,9.93E-06,Soorni
11744,NC_044374.1,5330001,5340000,3,4.80E-05,Soorni
11745,NC_044374.1,5340001,5350000,4,1.43E-05,Soorni
11746,NC_044374.1,5390001,5400000,3,3.73E-05,Soorni
11747,NC_044374.1,5440001,5450000,9,0.000107055,Soorni
11748,NC_044374.1,5530001,5540000,2,1.72E-05,Soorni
11749,NC_044374.1,6220001,6230000,2,5.21E-05,Soorni
11750,NC_044374.1,6600001,6610000,9,9.81E-05,Soorni
11751,NC_044374.1,6740001,6750000,8,6.61E-05,Soorni
11752,NC_044374.1,6940001,6950000,6,3.05E-05,Soorni
11753,NC_044374.1,6950001,6960000,16,9.85E-05,Soorni
11754,NC_044374.1,7080001,7090000,6,4.57E-05,Soorni
11755,NC_044374.1,7120001,7130000,8,0.000118659,Soorni
11756,NC_044374.1,7160001,7170000,17,0.000245065,Soorni
11757,NC_044374.1,7190001,7200000,7,7.55E-05,Soorni
11758,NC_044374.1,7730001,7740000,2,1.74E-05,Soorni
11759,NC_044374.1,7770001,7780000,1,2.00E-06,Soorni
11760,NC_044374.1,7840001,7850000,3,1.56E-05,Soorni
11761,NC_044374.1,7850001,7860000,5,1.32E-05,Soorni
11762,NC_044374.1,8100001,8110000,2,2.52E-06,Soorni
11763,NC_044374.1,8210001,8220000,4,1.78E-05,Soorni
11764,NC_044374.1,8260001,8270000,9,3.62E-05,Soorni
11765,NC_044374.1,9050001,9060000,2,4.49E-05,Soorni
11766,NC_044374.1,9060001,9070000,10,7.19E-05,Soorni
11767,NC_044374.1,10010001,10020000,1,6.66E-07,Soorni
11768,NC_044374.1,10140001,10150000,11,0.000208417,Soorni
11769,NC_044374.1,10510001,10520000,2,4.50E-06,Soorni
11770,NC_044374.1,10580001,10590000,3,4.96E-05,Soorni
11771,NC_044374.1,10750001,10760000,1,7.97E-07,Soorni
11772,NC_044374.1,10850001,10860000,2,1.01E-05,Soorni
11773,NC_044374.1,11270001,11280000,2,6.73E-06,Soorni
11774,NC_044374.1,11430001,11440000,1,2.54E-05,Soorni
11775,NC_044374.1,11990001,12000000,1,3.46E-06,Soorni
11776,NC_044374.1,12210001,12220000,2,3.85E-05,Soorni
11777,NC_044374.1,12710001,12720000,2,4.55E-05,Soorni
11778,NC_044374.1,12740001,12750000,3,3.72E-06,Soorni
11779,NC_044374.1,12750001,12760000,13,5.76E-05,Soorni
11780,NC_044374.1,12810001,12820000,5,6.16E-05,Soorni
11781,NC_044374.1,12830001,12840000,1,1.59E-06,Soorni
11782,NC_044374.1,12870001,12880000,4,2.51E-05,Soorni
11783,NC_044374.1,13080001,13090000,1,1.98E-05,Soorni
11784,NC_044374.1,13450001,13460000,2,7.39E-06,Soorni
11785,NC_044374.1,13750001,13760000,1,5.07E-06,Soorni
11786,NC_044374.1,13840001,13850000,1,8.08E-06,Soorni
11787,NC_044374.1,13900001,13910000,2,3.28E-06,Soorni
11788,NC_044374.1,13930001,13940000,6,4.67E-05,Soorni
11789,NC_044374.1,13940001,13950000,1,2.08E-05,Soorni
11790,NC_044374.1,13960001,13970000,2,3.69E-06,Soorni
11791,NC_044374.1,14030001,14040000,1,7.17E-06,Soorni
11792,NC_044374.1,14300001,14310000,3,5.85E-06,Soorni
11793,NC_044374.1,14310001,14320000,1,2.73E-07,Soorni
11794,NC_044374.1,14570001,14580000,1,1.64E-06,Soorni
11795,NC_044374.1,14730001,14740000,5,6.62E-05,Soorni
11796,NC_044374.1,15480001,15490000,1,3.58E-07,Soorni
11797,NC_044374.1,15570001,15580000,4,5.27E-05,Soorni
11798,NC_044374.1,15770001,15780000,1,6.83E-07,Soorni
11799,NC_044374.1,15790001,15800000,2,4.21E-05,Soorni
11800,NC_044374.1,16030001,16040000,6,1.11E-05,Soorni
11801,NC_044374.1,16110001,16120000,1,7.97E-07,Soorni
11802,NC_044374.1,16700001,16710000,2,3.96E-05,Soorni
11803,NC_044374.1,16720001,16730000,2,4.43E-05,Soorni
11804,NC_044374.1,17130001,17140000,2,2.42E-05,Soorni
11805,NC_044374.1,17370001,17380000,1,4.92E-06,Soorni
11806,NC_044374.1,17970001,17980000,1,2.05E-06,Soorni
11807,NC_044374.1,17990001,18000000,4,2.14E-05,Soorni
11808,NC_044374.1,18410001,18420000,2,1.09E-06,Soorni
11809,NC_044374.1,18730001,18740000,1,2.73E-07,Soorni
11810,NC_044374.1,20910001,20920000,1,8.45E-06,Soorni
11811,NC_044374.1,20930001,20940000,3,1.42E-05,Soorni
11812,NC_044374.1,22100001,22110000,8,0.000108839,Soorni
11813,NC_044374.1,22460001,22470000,2,1.98E-05,Soorni
11814,NC_044374.1,22690001,22700000,1,5.63E-07,Soorni
11815,NC_044374.1,22760001,22770000,2,6.98E-06,Soorni
11816,NC_044374.1,22820001,22830000,3,1.25E-05,Soorni
11817,NC_044374.1,22990001,23000000,1,2.89E-05,Soorni
11818,NC_044374.1,23330001,23340000,7,7.87E-05,Soorni
11819,NC_044374.1,23360001,23370000,10,4.46E-05,Soorni
11820,NC_044374.1,23460001,23470000,1,1.62E-06,Soorni
11821,NC_044374.1,23470001,23480000,1,4.55E-07,Soorni
11822,NC_044374.1,23570001,23580000,1,4.55E-07,Soorni
11823,NC_044374.1,24070001,24080000,5,2.37E-05,Soorni
11824,NC_044374.1,24680001,24690000,1,4.32E-06,Soorni
11825,NC_044374.1,24690001,24700000,18,0.000108445,Soorni
11826,NC_044374.1,24840001,24850000,8,0.000114206,Soorni
11827,NC_044374.1,25030001,25040000,1,4.37E-06,Soorni
11828,NC_044374.1,25310001,25320000,1,2.96E-06,Soorni
11829,NC_044374.1,25330001,25340000,3,1.35E-05,Soorni
11830,NC_044374.1,25660001,25670000,1,2.22E-06,Soorni
11831,NC_044374.1,26320001,26330000,1,6.21E-06,Soorni
11832,NC_044374.1,28100001,28110000,3,3.36E-05,Soorni
11833,NC_044374.1,28320001,28330000,8,0.000194541,Soorni
11834,NC_044374.1,29300001,29310000,2,2.97E-05,Soorni
11835,NC_044374.1,29450001,29460000,3,2.00E-06,Soorni
11836,NC_044374.1,29500001,29510000,1,3.58E-07,Soorni
11837,NC_044374.1,29640001,29650000,2,1.63E-06,Soorni
11838,NC_044374.1,29930001,29940000,11,8.92E-05,Soorni
11839,NC_044374.1,30290001,30300000,14,0.000120941,Soorni
11840,NC_044374.1,32260001,32270000,2,2.76E-05,Soorni
11841,NC_044374.1,32670001,32680000,1,2.16E-05,Soorni
11842,NC_044374.1,32880001,32890000,6,5.49E-05,Soorni
11843,NC_044374.1,33850001,33860000,2,5.52E-05,Soorni
11844,NC_044374.1,34020001,34030000,1,6.66E-07,Soorni
11845,NC_044374.1,34080001,34090000,4,2.13E-05,Soorni
11846,NC_044374.1,34450001,34460000,1,9.39E-07,Soorni
11847,NC_044374.1,34500001,34510000,4,4.21E-05,Soorni
11848,NC_044374.1,34530001,34540000,5,2.17E-05,Soorni
11849,NC_044374.1,34540001,34550000,10,3.20E-05,Soorni
11850,NC_044374.1,34620001,34630000,1,5.68E-06,Soorni
11851,NC_044374.1,34700001,34710000,1,5.69E-07,Soorni
11852,NC_044374.1,34870001,34880000,1,1.09E-05,Soorni
11853,NC_044374.1,34970001,34980000,1,3.50E-06,Soorni
11854,NC_044374.1,35910001,35920000,1,2.77E-05,Soorni
11855,NC_044374.1,37200001,37210000,3,2.52E-05,Soorni
11856,NC_044374.1,38070001,38080000,4,4.67E-05,Soorni
11857,NC_044374.1,38150001,38160000,2,1.35E-05,Soorni
11858,NC_044374.1,38240001,38250000,4,6.85E-05,Soorni
11859,NC_044374.1,38280001,38290000,1,1.22E-05,Soorni
11860,NC_044374.1,38300001,38310000,7,6.39E-05,Soorni
11861,NC_044374.1,38460001,38470000,1,7.97E-07,Soorni
11862,NC_044374.1,38520001,38530000,1,8.19E-07,Soorni
11863,NC_044374.1,38550001,38560000,2,3.25E-05,Soorni
11864,NC_044374.1,38600001,38610000,1,6.83E-07,Soorni
11865,NC_044374.1,38680001,38690000,3,9.59E-06,Soorni
11866,NC_044374.1,38760001,38770000,3,2.66E-05,Soorni
11867,NC_044374.1,38840001,38850000,4,7.27E-05,Soorni
11868,NC_044374.1,38910001,38920000,5,5.12E-05,Soorni
11869,NC_044374.1,38920001,38930000,9,9.12E-05,Soorni
11870,NC_044374.1,39780001,39790000,1,9.56E-07,Soorni
11871,NC_044374.1,39800001,39810000,12,5.33E-05,Soorni
11872,NC_044374.1,40720001,40730000,4,7.19E-06,Soorni
11873,NC_044374.1,40880001,40890000,8,6.43E-05,Soorni
11874,NC_044374.1,41130001,41140000,1,9.56E-07,Soorni
11875,NC_044374.1,41560001,41570000,3,4.22E-05,Soorni
11876,NC_044374.1,41920001,41930000,1,9.56E-07,Soorni
11877,NC_044374.1,42390001,42400000,1,1.24E-05,Soorni
11878,NC_044374.1,42800001,42810000,2,1.26E-05,Soorni
11879,NC_044374.1,42830001,42840000,1,2.00E-06,Soorni
11880,NC_044374.1,42950001,42960000,1,1.47E-05,Soorni
11881,NC_044374.1,42980001,42990000,1,3.58E-07,Soorni
11882,NC_044374.1,43090001,43100000,3,3.34E-05,Soorni
11883,NC_044374.1,44360001,44370000,1,2.46E-06,Soorni
11884,NC_044374.1,44400001,44410000,2,8.14E-07,Soorni
11885,NC_044374.1,44530001,44540000,3,3.39E-05,Soorni
11886,NC_044374.1,44930001,44940000,3,8.70E-06,Soorni
11887,NC_044374.1,46050001,46060000,5,2.70E-05,Soorni
11888,NC_044374.1,46210001,46220000,1,9.62E-07,Soorni
11889,NC_044374.1,46420001,46430000,2,6.89E-06,Soorni
11890,NC_044374.1,46470001,46480000,1,6.83E-07,Soorni
11891,NC_044374.1,46700001,46710000,3,5.24E-06,Soorni
11892,NC_044374.1,46730001,46740000,11,2.76E-05,Soorni
11893,NC_044374.1,46770001,46780000,1,9.56E-07,Soorni
11894,NC_044374.1,47480001,47490000,9,3.31E-05,Soorni
11895,NC_044374.1,47500001,47510000,1,1.84E-06,Soorni
11896,NC_044374.1,47870001,47880000,1,2.25E-05,Soorni
11897,NC_044374.1,47880001,47890000,1,3.19E-06,Soorni
11898,NC_044374.1,47900001,47910000,7,2.83E-05,Soorni
11899,NC_044374.1,47910001,47920000,22,0.000144974,Soorni
11900,NC_044374.1,48170001,48180000,2,2.74E-06,Soorni
11901,NC_044374.1,49160001,49170000,9,0.00011099,Soorni
11902,NC_044374.1,49260001,49270000,1,1.93E-05,Soorni
11903,NC_044374.1,49710001,49720000,1,2.37E-05,Soorni
11904,NC_044374.1,49780001,49790000,3,4.85E-06,Soorni
11905,NC_044374.1,50640001,50650000,1,1.82E-06,Soorni
11906,NC_044374.1,50650001,50660000,7,5.74E-05,Soorni
11907,NC_044374.1,51030001,51040000,3,2.83E-05,Soorni
11908,NC_044374.1,51110001,51120000,1,2.14E-05,Soorni
11909,NC_044374.1,51130001,51140000,2,3.12E-06,Soorni
11910,NC_044374.1,51140001,51150000,8,0.000109124,Soorni
11911,NC_044374.1,51300001,51310000,1,4.55E-07,Soorni
11912,NC_044374.1,51390001,51400000,1,2.65E-05,Soorni
11913,NC_044374.1,51710001,51720000,3,3.40E-05,Soorni
11914,NC_044374.1,51720001,51730000,1,1.84E-06,Soorni
11915,NC_044374.1,51810001,51820000,6,3.00E-05,Soorni
11916,NC_044374.1,51880001,51890000,4,1.82E-05,Soorni
11917,NC_044374.1,51910001,51920000,6,6.77E-05,Soorni
11918,NC_044374.1,52050001,52060000,2,4.63E-05,Soorni
11919,NC_044374.1,52150001,52160000,1,6.10E-06,Soorni
11920,NC_044374.1,52190001,52200000,9,0.000120083,Soorni
11921,NC_044374.1,52380001,52390000,1,6.83E-07,Soorni
11922,NC_044374.1,52440001,52450000,1,6.88E-07,Soorni
11923,NC_044374.1,52460001,52470000,1,2.73E-05,Soorni
11924,NC_044374.1,52580001,52590000,1,2.57E-05,Soorni
11925,NC_044374.1,53040001,53050000,3,9.99E-06,Soorni
11926,NC_044374.1,54570001,54580000,2,8.88E-06,Soorni
11927,NC_044374.1,54700001,54710000,4,5.69E-05,Soorni
11928,NC_044374.1,54760001,54770000,9,9.95E-05,Soorni
11929,NC_044374.1,54860001,54870000,1,2.05E-05,Soorni
11930,NC_044374.1,55400001,55410000,2,2.47E-05,Soorni
11931,NC_044374.1,55440001,55450000,12,9.20E-05,Soorni
11932,NC_044374.1,55460001,55470000,2,2.09E-05,Soorni
11933,NC_044374.1,56270001,56280000,2,4.54E-06,Soorni
11934,NC_044374.1,56690001,56700000,18,0.000287976,Soorni
11935,NC_044374.1,57290001,57300000,4,7.20E-05,Soorni
11936,NC_044374.1,57540001,57550000,14,0.000215416,Soorni
11937,NC_044374.1,58360001,58370000,2,8.14E-07,Soorni
11938,NC_044374.1,59400001,59410000,3,8.36E-06,Soorni
11939,NC_044374.1,60140001,60150000,1,1.28E-06,Soorni
11940,NC_044374.1,60270001,60280000,3,3.22E-05,Soorni
11941,NC_044374.1,60650001,60660000,2,3.31E-05,Soorni
11942,NC_044374.1,60680001,60690000,4,6.03E-05,Soorni
11943,NC_044374.1,60870001,60880000,1,2.86E-05,Soorni
11944,NC_044374.1,60910001,60920000,13,0.000121911,Soorni
11945,NC_044374.1,60950001,60960000,1,1.41E-05,Soorni
11946,NC_044374.1,61140001,61150000,2,2.06E-05,Soorni
11947,NC_044374.1,61170001,61180000,1,8.19E-07,Soorni
11948,NC_044374.1,61420001,61430000,4,2.95E-05,Soorni
11949,NC_044374.1,61430001,61440000,2,3.24E-06,Soorni
11950,NC_044374.1,61470001,61480000,1,2.66E-06,Soorni
11951,NC_044374.1,61490001,61500000,5,3.78E-05,Soorni
11952,NC_044374.1,61580001,61590000,4,3.53E-05,Soorni
11953,NC_044374.1,61640001,61650000,1,1.62E-06,Soorni
11954,NC_044374.1,61860001,61870000,2,3.12E-05,Soorni
11955,NC_044374.1,61870001,61880000,1,6.83E-06,Soorni
11956,NC_044374.1,62030001,62040000,4,2.08E-05,Soorni
11957,NC_044374.1,62130001,62140000,1,1.60E-05,Soorni
11958,NC_044374.1,62270001,62280000,1,6.92E-06,Soorni
11959,NC_044374.1,62370001,62380000,1,3.25E-06,Soorni
11960,NC_044374.1,62480001,62490000,2,5.35E-06,Soorni
11961,NC_044374.1,62510001,62520000,7,0.000158871,Soorni
11962,NC_044374.1,62530001,62540000,1,1.28E-05,Soorni
11963,NC_044374.1,62750001,62760000,2,3.69E-05,Soorni
11964,NC_044374.1,62760001,62770000,1,3.58E-07,Soorni
11965,NC_044374.1,62920001,62930000,1,1.26E-06,Soorni
11966,NC_044374.1,62990001,63000000,1,2.46E-06,Soorni
11967,NC_044374.1,63090001,63100000,1,6.21E-06,Soorni
11968,NC_044374.1,63110001,63120000,4,4.98E-05,Soorni
11969,NC_044374.1,63430001,63440000,4,1.59E-05,Soorni
11970,NC_044374.1,63710001,63720000,1,7.09E-06,Soorni
11971,NC_044374.1,64030001,64040000,1,2.55E-05,Soorni
11972,NC_044374.1,64110001,64120000,5,8.09E-05,Soorni
11973,NC_044374.1,64430001,64440000,7,5.79E-05,Soorni
11974,NC_044374.1,65100001,65110000,2,3.84E-05,Soorni
11975,NC_044374.1,65300001,65310000,3,8.42E-06,Soorni
11976,NC_044374.1,65310001,65320000,9,8.00E-05,Soorni
11977,NC_044374.1,66160001,66170000,3,6.77E-06,Soorni
11978,NC_044374.1,66190001,66200000,6,4.92E-05,Soorni
11979,NC_044374.1,66290001,66300000,2,2.51E-06,Soorni
11980,NC_044374.1,66300001,66310000,1,9.56E-07,Soorni
11981,NC_044374.1,66700001,66710000,2,7.28E-07,Soorni
11982,NC_044374.1,67040001,67050000,6,2.52E-05,Soorni
11983,NC_044374.1,67570001,67580000,1,1.88E-05,Soorni
11984,NC_044374.1,67730001,67740000,11,0.000146369,Soorni
11985,NC_044374.1,67740001,67750000,2,4.61E-05,Soorni
11986,NC_044374.1,67860001,67870000,1,3.82E-06,Soorni
11987,NC_044374.1,67870001,67880000,4,1.50E-05,Soorni
11988,NC_044374.1,67980001,67990000,6,7.25E-05,Soorni
11989,NC_044374.1,67990001,68000000,1,2.27E-06,Soorni
11990,NC_044374.1,68320001,68330000,6,1.25E-05,Soorni
11991,NC_044374.1,68330001,68340000,1,2.22E-05,Soorni
11992,NC_044374.1,68380001,68390000,3,3.60E-05,Soorni
11993,NC_044374.1,68520001,68530000,4,3.19E-06,Soorni
11994,NC_044374.1,68610001,68620000,1,6.83E-07,Soorni
11995,NC_044374.1,68630001,68640000,8,5.03E-05,Soorni
11996,NC_044374.1,68640001,68650000,10,7.24E-05,Soorni
11997,NC_044374.1,68970001,68980000,5,3.39E-05,Soorni
11998,NC_044374.1,69200001,69210000,5,6.97E-05,Soorni
11999,NC_044374.1,69220001,69230000,2,9.22E-07,Soorni
12000,NC_044374.1,69260001,69270000,2,5.26E-06,Soorni
12001,NC_044374.1,69350001,69360000,3,4.02E-05,Soorni
12002,NC_044374.1,69800001,69810000,2,1.73E-05,Soorni
12003,NC_044374.1,69830001,69840000,6,8.21E-05,Soorni
12004,NC_044374.1,70430001,70440000,4,1.10E-05,Soorni
12005,NC_044374.1,70510001,70520000,2,1.62E-06,Soorni
12006,NC_044374.1,70610001,70620000,1,4.44E-06,Soorni
12007,NC_044374.1,70710001,70720000,9,9.11E-05,Soorni
12008,NC_044374.1,70740001,70750000,11,7.28E-05,Soorni
12009,NC_044374.1,70900001,70910000,4,5.08E-05,Soorni
12010,NC_044374.1,70910001,70920000,1,2.20E-05,Soorni
12011,NC_044374.1,70920001,70930000,3,4.37E-06,Soorni
12012,NC_044374.1,71170001,71180000,4,2.29E-05,Soorni
12013,NC_044374.1,71180001,71190000,3,2.33E-05,Soorni
12014,NC_044374.1,71220001,71230000,1,5.46E-07,Soorni
12015,NC_044374.1,71290001,71300000,11,2.95E-05,Soorni
12016,NC_044374.1,71850001,71860000,4,6.10E-06,Soorni
12017,NC_044374.1,71980001,71990000,3,3.62E-05,Soorni
12018,NC_044374.1,72780001,72790000,11,4.14E-05,Soorni
12019,NC_044374.1,72900001,72910000,1,3.58E-07,Soorni
12020,NC_044374.1,72940001,72950000,3,1.85E-05,Soorni
12021,NC_044374.1,72950001,72960000,4,5.61E-05,Soorni
12022,NC_044374.1,73060001,73070000,6,1.23E-05,Soorni
12023,NC_044374.1,73090001,73100000,1,6.66E-07,Soorni
12024,NC_044374.1,73130001,73140000,8,0.000104553,Soorni
12025,NC_044374.1,73360001,73370000,3,2.38E-05,Soorni
12026,NC_044374.1,73380001,73390000,2,3.64E-06,Soorni
12027,NC_044374.1,73410001,73420000,9,0.000111378,Soorni
12028,NC_044374.1,73470001,73480000,2,1.50E-05,Soorni
12029,NC_044374.1,73480001,73490000,5,7.13E-05,Soorni
12030,NC_044374.1,73490001,73500000,6,8.48E-06,Soorni
12031,NC_044374.1,73500001,73510000,2,1.64E-05,Soorni
12032,NC_044374.1,73610001,73620000,1,1.56E-05,Soorni
12033,NC_044374.1,73620001,73630000,1,1.79E-06,Soorni
12034,NC_044374.1,73650001,73660000,8,4.22E-05,Soorni
12035,NC_044374.1,73670001,73680000,2,1.39E-05,Soorni
12036,NC_044374.1,73680001,73690000,2,3.77E-05,Soorni
12037,NC_044374.1,73730001,73740000,1,5.68E-06,Soorni
12038,NC_044374.1,73760001,73770000,1,2.46E-06,Soorni
12039,NC_044374.1,73780001,73790000,2,5.27E-06,Soorni
12040,NC_044374.1,74090001,74100000,7,3.36E-05,Soorni
12041,NC_044374.1,74160001,74170000,11,8.12E-05,Soorni
12042,NC_044374.1,74260001,74270000,1,2.73E-07,Soorni
12043,NC_044374.1,74350001,74360000,5,1.95E-05,Soorni
12044,NC_044374.1,74420001,74430000,1,2.66E-06,Soorni
12045,NC_044374.1,74590001,74600000,4,4.31E-05,Soorni
12046,NC_044374.1,74620001,74630000,3,7.60E-06,Soorni
12047,NC_044374.1,74710001,74720000,2,1.46E-05,Soorni
12048,NC_044374.1,74830001,74840000,17,0.000194657,Soorni
12049,NC_044374.1,74930001,74940000,3,8.21E-06,Soorni
12050,NC_044374.1,74950001,74960000,1,3.23E-06,Soorni
12051,NC_044374.1,75040001,75050000,9,7.48E-05,Soorni
